club,elo,date
QPR,1457.14453125,2018-11-25
QPR,1455.97497559,2018-11-28
QPR,1455.13867188,2018-11-29
QPR,1457.75305176,2018-11-30
QPR,1447.43395996,2018-12-02
QPR,1442.6829834,2018-12-09
QPR,1445.85021973,2018-12-12
QPR,1443.85400391,2018-12-13
QPR,1441.66064453,2018-12-14
QPR,1451.03063965,2018-12-16
QPR,1461.63122559,2018-12-23
QPR,1469.78259277,2018-12-27
QPR,1465.70532227,2018-12-30
QPR,1469.64172363,2019-01-02
QPR,1469.64172363,2019-01-13
QPR,1469.64172363,2019-01-20
QPR,1469.64172363,2019-02-21
Wigan,1358.31079102,2016-07-01
Wigan,1357.24707031,2016-07-29
Wigan,1358.56848145,2016-08-05
Wigan,1353.48327637,2016-08-07
Wigan,1369.68115234,2016-08-14
Wigan,1372.50195312,2016-08-17
Wigan,1372.51513672,2016-08-19
Wigan,1367.4152832,2016-08-21
Wigan,1367.42541504,2016-08-25
Wigan,1360.34277344,2016-08-26
Wigan,1354.08557129,2016-08-28
Wigan,1350.76159668,2016-09-11
Wigan,1349.53942871,2016-09-14
Wigan,1351.62890625,2016-09-15
Wigan,1349.98718262,2016-09-16
Wigan,1351.02062988,2016-09-18
Wigan,1346.03283691,2016-09-24
Wigan,1360.77453613,2016-09-28
Wigan,1360.00805664,2016-09-29
Wigan,1359.45227051,2016-09-30
Wigan,1365.04394531,2016-10-02
Wigan,1364.07495117,2016-10-16
Wigan,1369.47033691,2016-10-19
Wigan,1368.5567627,2016-10-20
Wigan,1367.25854492,2016-10-21
Wigan,1362.55639648,2016-10-23
Wigan,1374.11755371,2016-10-30
Wigan,1379.44189453,2016-11-02
Wigan,1375.0859375,2016-11-03
Wigan,1373.26391602,2016-11-04
Wigan,1359.77368164,2016-11-06
Wigan,1362.46716309,2016-11-20
Wigan,1361.26501465,2016-11-23
Wigan,1360.18151855,2016-11-24
Wigan,1358.98498535,2016-11-25
Wigan,1370.41772461,2016-11-29
Wigan,1364.73071289,2016-12-04
Wigan,1365.19848633,2016-12-07
Wigan,1362.5300293,2016-12-08
Wigan,1362.82067871,2016-12-09
Wigan,1359.0189209,2016-12-11
Wigan,1354.20532227,2016-12-15
Wigan,1346.90209961,2016-12-18
Wigan,1340.07067871,2016-12-27
Wigan,1346.52124023,2017-01-01
Wigan,1339.73706055,2017-01-03
Wigan,1354.44250488,2017-01-15
Wigan,1363.73010254,2017-01-22
Wigan,1358.03295898,2017-02-04
Wigan,1360.99914551,2017-02-08
Wigan,1357.23547363,2017-02-12
Wigan,1369.43310547,2017-02-15
Wigan,1366.63037109,2017-02-16
Wigan,1367.74743652,2017-02-17
Wigan,1369.19055176,2017-02-19
Wigan,1366.54919434,2017-02-22
Wigan,1367.26696777,2017-02-23
Wigan,1362.20935059,2017-02-24
Wigan,1361.55908203,2017-02-26
Wigan,1356.36291504,2017-03-05
Wigan,1366.65856934,2017-03-08
Wigan,1367.17529297,2017-03-10
Wigan,1357.68371582,2017-03-12
Wigan,1363.83447266,2017-03-15
Wigan,1358.74731445,2017-03-16
Wigan,1360.23034668,2017-03-17
Wigan,1349.84631348,2017-03-19
Wigan,1348.14758301,2017-04-02
Wigan,1340.58544922,2017-04-05
Wigan,1345.01293945,2017-04-09
Wigan,1344.6036377,2017-04-13
Wigan,1353.33312988,2017-04-14
Wigan,1351.5234375,2017-04-18
Wigan,1350.98742676,2017-04-19
Wigan,1352.44946289,2017-04-21
Wigan,1353.52758789,2017-04-23
Wigan,1350.34741211,2017-04-30
Wigan,1352.12084961,2017-05-05
Wigan,1354.22839355,2017-05-08
Wigan,1354.31921387,2017-05-12
Wigan,1357.07873535,2017-05-25
Wigan,1371.79992676,2018-07-01
Wigan,1371.83081055,2018-07-27
Wigan,1372.7833252,2018-08-03
Wigan,1382.27075195,2018-08-05
Wigan,1382.65869141,2018-08-10
Wigan,1380.05114746,2018-08-12
Wigan,1382.80981445,2018-08-17
Wigan,1382.38146973,2018-08-19
Wigan,1407.95263672,2018-08-23
Wigan,1404.18078613,2018-08-24
Wigan,1397.7467041,2018-08-26
Wigan,1395.29528809,2018-08-31
Wigan,1401.12414551,2018-09-02
Wigan,1395.95874023,2018-09-16
Wigan,1402.18969727,2018-09-19
Wigan,1400.25061035,2018-09-20
Wigan,1402.58935547,2018-09-21
Wigan,1411.17907715,2018-09-22
Wigan,1406.3026123,2018-09-30
Wigan,1409.65124512,2018-10-03
Wigan,1403.44665527,2018-10-04
Wigan,1405.28820801,2018-10-05
Wigan,1394.61157227,2018-10-07
Wigan,1406.74291992,2018-10-21
Wigan,1401.68530273,2018-10-24
Wigan,1401.20800781,2018-10-25
Wigan,1403.83532715,2018-10-26
Wigan,1397.64196777,2018-10-28
Wigan,1390.7052002,2018-11-05
Wigan,1384.29528809,2018-11-07
Wigan,1390.32055664,2018-11-08
Wigan,1389.14086914,2018-11-09
Wigan,1384.80859375,2018-11-11
Wigan,1383.24816895,2018-11-25
Wigan,1382.50842285,2018-11-28
Wigan,1391.75170898,2018-11-29
Wigan,1394.36608887,2018-11-30
Wigan,1394.44921875,2018-12-02
Wigan,1388.26623535,2018-12-09
Wigan,1391.43334961,2018-12-12
Wigan,1389.43713379,2018-12-13
Wigan,1387.24389648,2018-12-14
Wigan,1380.1973877,2018-12-16
Wigan,1366.73498535,2018-12-23
Wigan,1363.59289551,2018-12-27
Wigan,1369.21972656,2018-12-30
Wigan,1359.22229004,2019-01-02
Wigan,1359.22229004,2019-01-13
Wigan,1359.22229004,2019-01-20
Wigan,1359.22229004,2019-02-21
Birmingham,1449.86877441,2015-07-31
Birmingham,1447.4005127,2015-08-07
Birmingham,1453.04931641,2015-08-09
Birmingham,1457.40283203,2015-08-16
Birmingham,1458.81835938,2015-08-19
Birmingham,1457.41455078,2015-08-21
Birmingham,1457.71740723,2015-08-22
Birmingham,1459.41638184,2015-08-27
Birmingham,1454.47900391,2015-08-28
Birmingham,1464.5612793,2015-08-30
Birmingham,1470.52331543,2015-09-13
Birmingham,1453.65734863,2015-09-16
Birmingham,1450.61108398,2015-09-17
Birmingham,1451.68334961,2015-09-18
Birmingham,1454.04833984,2015-09-19
Birmingham,1437.32446289,2015-09-27
Birmingham,1443.59191895,2015-09-30
Birmingham,1448.27453613,2015-10-01
Birmingham,1446.7668457,2015-10-02
Birmingham,1458.48400879,2015-10-04
Birmingham,1466.35107422,2015-10-18
Birmingham,1478.76538086,2015-10-21
Birmingham,1481.30517578,2015-10-22
Birmingham,1476.24841309,2015-10-23
Birmingham,1469.10131836,2015-10-25
Birmingham,1456.20605469,2015-11-01
Birmingham,1461.48168945,2015-11-04
Birmingham,1461.02758789,2015-11-05
Birmingham,1464.19519043,2015-11-06
Birmingham,1478.92456055,2015-11-08
Birmingham,1467.30273438,2015-11-22
Birmingham,1470.28295898,2015-11-25
Birmingham,1466.60705566,2015-11-26
Birmingham,1468.72705078,2015-11-27
Birmingham,1462.13110352,2015-11-29
Birmingham,1446.07458496,2015-12-06
Birmingham,1446.2557373,2015-12-09
Birmingham,1453.05187988,2015-12-10
Birmingham,1453.90087891,2015-12-11
Birmingham,1458.47631836,2015-12-13
Birmingham,1458.37878418,2015-12-16
Birmingham,1466.16296387,2015-12-19
Birmingham,1454.50268555,2015-12-27
Birmingham,1459.11804199,2015-12-29
Birmingham,1466.46362305,2016-01-03
Birmingham,1467.70031738,2016-01-13
Birmingham,1488.31994629,2016-01-17
Birmingham,1500.99743652,2016-01-24
Birmingham,1498.08630371,2016-01-31
Birmingham,1488.75012207,2016-02-07
Birmingham,1486.30664062,2016-02-14
Birmingham,1485.72070312,2016-02-17
Birmingham,1484.94165039,2016-02-19
Birmingham,1487.97229004,2016-02-24
Birmingham,1491.55517578,2016-02-25
Birmingham,1500.79589844,2016-02-26
Birmingham,1490.93640137,2016-02-28
Birmingham,1500.76367188,2016-03-04
Birmingham,1490.6237793,2016-03-09
Birmingham,1488.07958984,2016-03-10
Birmingham,1483.8918457,2016-03-11
Birmingham,1484.68017578,2016-03-14
Birmingham,1484.77319336,2016-03-16
Birmingham,1484.61352539,2016-03-17
Birmingham,1483.23620605,2016-03-18
Birmingham,1479.63757324,2016-03-20
Birmingham,1469.75073242,2016-04-03
Birmingham,1461.67028809,2016-04-06
Birmingham,1463.28356934,2016-04-07
Birmingham,1464.63830566,2016-04-08
Birmingham,1476.95300293,2016-04-10
Birmingham,1468.61621094,2016-04-13
Birmingham,1472.28210449,2016-04-15
Birmingham,1466.421875,2016-04-17
Birmingham,1464.57189941,2016-04-20
Birmingham,1465.71972656,2016-04-24
Birmingham,1466.0645752,2016-04-27
Birmingham,1464.68969727,2016-04-29
Birmingham,1467.12536621,2016-04-30
Birmingham,1465.82824707,2016-05-05
Birmingham,1473.25732422,2016-05-06
Birmingham,1475.27758789,2016-05-08
Birmingham,1471.60974121,2016-05-19
Birmingham,1470.54602051,2016-07-29
Birmingham,1471.86755371,2016-08-05
Birmingham,1470.76782227,2016-08-07
Birmingham,1479.6932373,2016-08-14
Birmingham,1479.49255371,2016-08-17
Birmingham,1479.5057373,2016-08-19
Birmingham,1466.00634766,2016-08-21
Birmingham,1466.01635742,2016-08-25
Birmingham,1458.93383789,2016-08-26
Birmingham,1476.23547363,2016-08-28
Birmingham,1484.86901855,2016-09-11
Birmingham,1485.65563965,2016-09-14
Birmingham,1487.74511719,2016-09-15
Birmingham,1486.10339355,2016-09-16
Birmingham,1493.71130371,2016-09-18
Birmingham,1494.57800293,2016-09-25
Birmingham,1495.75439453,2016-09-28
Birmingham,1494.98791504,2016-09-29
Birmingham,1494.43212891,2016-09-30
Birmingham,1499.66723633,2016-10-02
Birmingham,1487.73010254,2016-10-15
Birmingham,1494.73205566,2016-10-19
Birmingham,1493.81835938,2016-10-20
Birmingham,1492.52026367,2016-10-21
Birmingham,1479.11791992,2016-10-22
Birmingham,1477.81945801,2016-10-31
Birmingham,1483.14367676,2016-11-02
Birmingham,1478.78771973,2016-11-03
Birmingham,1476.96582031,2016-11-04
Birmingham,1477.84863281,2016-11-06
Birmingham,1483.82666016,2016-11-20
Birmingham,1482.62451172,2016-11-23
Birmingham,1481.54101562,2016-11-24
Birmingham,1480.34436035,2016-11-25
Birmingham,1489.59924316,2016-11-27
Birmingham,1468.53710938,2016-12-04
Birmingham,1469.00488281,2016-12-07
Birmingham,1466.33642578,2016-12-08
Birmingham,1466.6270752,2016-12-09
Birmingham,1460.31982422,2016-12-11
Birmingham,1466.89050293,2016-12-14
Birmingham,1460.36181641,2016-12-18
Birmingham,1455.60717773,2016-12-28
Birmingham,1456.53076172,2017-01-01
Birmingham,1443.29785156,2017-01-03
Birmingham,1440.63452148,2017-01-15
Birmingham,1441.82543945,2017-01-22
Birmingham,1435.42126465,2017-01-29
Birmingham,1426.60058594,2017-02-01
Birmingham,1434.45544434,2017-02-05
Birmingham,1427.09216309,2017-02-11
Birmingham,1421.91455078,2017-02-15
Birmingham,1419.11169434,2017-02-16
Birmingham,1420.22875977,2017-02-17
Birmingham,1403.3223877,2017-02-19
Birmingham,1405.63586426,2017-02-22
Birmingham,1406.3536377,2017-02-23
Birmingham,1401.29602051,2017-02-24
Birmingham,1411.95373535,2017-02-25
Birmingham,1401.48291016,2017-03-04
Birmingham,1389.16015625,2017-03-08
Birmingham,1389.67687988,2017-03-10
Birmingham,1393.60388184,2017-03-12
Birmingham,1399.75463867,2017-03-15
Birmingham,1394.66748047,2017-03-16
Birmingham,1396.1505127,2017-03-17
Birmingham,1400.45739746,2017-03-19
Birmingham,1403.59228516,2017-04-02
Birmingham,1399.64953613,2017-04-05
Birmingham,1392.13439941,2017-04-09
Birmingham,1391.72509766,2017-04-13
Birmingham,1392.20251465,2017-04-14
Birmingham,1390.79345703,2017-04-15
Birmingham,1375.49462891,2017-04-18
Birmingham,1374.95861816,2017-04-19
Birmingham,1376.42053223,2017-04-21
Birmingham,1372.37158203,2017-04-24
Birmingham,1384.85681152,2017-04-30
Birmingham,1386.63037109,2017-05-05
Birmingham,1398.02600098,2017-05-08
Birmingham,1398.11682129,2017-05-12
Birmingham,1400.87634277,2017-05-25
Birmingham,1400.89575195,2017-07-28
Birmingham,1401.22644043,2017-08-04
Birmingham,1395.7902832,2017-08-06
Birmingham,1402.7878418,2017-08-13
Birmingham,1401.87060547,2017-08-16
Birmingham,1403.0657959,2017-08-18
Birmingham,1396.30981445,2017-08-19
Birmingham,1397.84301758,2017-08-24
Birmingham,1398.12451172,2017-08-25
Birmingham,1388.15478516,2017-08-27
Birmingham,1384.46679688,2017-09-10
Birmingham,1381.68127441,2017-09-13
Birmingham,1385.44067383,2017-09-14
Birmingham,1382.61169434,2017-09-15
Birmingham,1372.30053711,2017-09-17
Birmingham,1377.41247559,2017-09-24
Birmingham,1379.96435547,2017-09-27
Birmingham,1398.07507324,2017-09-28
Birmingham,1396.46435547,2017-09-29
Birmingham,1388.74841309,2017-10-01
Birmingham,1399.06762695,2017-10-14
Birmingham,1404.85534668,2017-10-18
Birmingham,1405.27770996,2017-10-19
Birmingham,1402.18066406,2017-10-20
Birmingham,1392.75598145,2017-10-22
Birmingham,1394.66369629,2017-10-30
Birmingham,1391.90209961,2017-11-01
Birmingham,1390.58691406,2017-11-02
Birmingham,1384.94897461,2017-11-03
Birmingham,1377.53515625,2017-11-05
Birmingham,1386.22827148,2017-11-19
Birmingham,1388.53808594,2017-11-22
Birmingham,1381.67211914,2017-11-23
Birmingham,1371.1541748,2017-11-24
Birmingham,1375.27380371,2017-11-26
Birmingham,1370.22607422,2017-12-05
Birmingham,1370.2677002,2017-12-06
Birmingham,1369.52868652,2017-12-07
Birmingham,1373.41442871,2017-12-08
Birmingham,1370.01647949,2017-12-10
Birmingham,1361.47949219,2017-12-17
Birmingham,1366.14306641,2017-12-24
Birmingham,1356.5489502,2017-12-27
Birmingham,1368.01000977,2017-12-31
Birmingham,1385.59375,2018-01-03
Birmingham,1376.81311035,2018-01-14
Birmingham,1381.36779785,2018-01-21
Birmingham,1393.80102539,2018-01-31
Birmingham,1410.29943848,2018-02-04
Birmingham,1405.26953125,2018-02-12
Birmingham,1408.18493652,2018-02-14
Birmingham,1412.23999023,2018-02-15
Birmingham,1412.82666016,2018-02-16
Birmingham,1404.14672852,2018-02-18
Birmingham,1395.16870117,2018-02-21
Birmingham,1395.07897949,2018-02-22
Birmingham,1394.92858887,2018-02-23
Birmingham,1381.35400391,2018-02-25
Birmingham,1375.70495605,2018-03-04
Birmingham,1370.20153809,2018-03-07
Birmingham,1365.00720215,2018-03-08
Birmingham,1368.31335449,2018-03-09
Birmingham,1365.6583252,2018-03-11
Birmingham,1359.94909668,2018-03-14
Birmingham,1357.94226074,2018-03-15
Birmingham,1359.03796387,2018-03-16
Birmingham,1376.25061035,2018-03-18
Birmingham,1385.10559082,2018-04-01
Birmingham,1394.68469238,2018-04-04
Birmingham,1398.22998047,2018-04-06
Birmingham,1395.38928223,2018-04-08
Birmingham,1388.63891602,2018-04-11
Birmingham,1388.91821289,2018-04-13
Birmingham,1385.46911621,2018-04-16
Birmingham,1394.421875,2018-04-22
Birmingham,1397.45837402,2018-04-25
Birmingham,1396.78076172,2018-04-27
Birmingham,1388.79101562,2018-04-29
Birmingham,1387.875,2018-05-03
Birmingham,1386.35107422,2018-05-04
Birmingham,1404.5682373,2018-05-07
Birmingham,1402.03991699,2018-05-27
Birmingham,1402.07080078,2018-07-27
Birmingham,1403.02331543,2018-08-03
Birmingham,1403.08972168,2018-08-05
Birmingham,1403.47753906,2018-08-10
Birmingham,1400.33752441,2018-08-12
Birmingham,1403.09619141,2018-08-17
Birmingham,1407.41333008,2018-08-18
Birmingham,1400.57397461,2018-08-23
Birmingham,1396.80212402,2018-08-24
Birmingham,1399.55688477,2018-08-26
Birmingham,1397.10534668,2018-08-31
Birmingham,1395.41149902,2018-09-02
Birmingham,1399.47143555,2018-09-15
Birmingham,1397.64306641,2018-09-19
Birmingham,1399.71740723,2018-09-20
Birmingham,1402.05615234,2018-09-21
Birmingham,1414.74572754,2018-09-23
Birmingham,1412.72644043,2018-09-30
Birmingham,1417.21618652,2018-10-03
Birmingham,1411.01159668,2018-10-04
Birmingham,1412.85327148,2018-10-05
Birmingham,1420.4440918,2018-10-07
Birmingham,1433.64782715,2018-10-21
Birmingham,1439.9564209,2018-10-24
Birmingham,1439.47900391,2018-10-25
Birmingham,1442.10644531,2018-10-26
Birmingham,1452.68725586,2018-10-28
Birmingham,1445.78845215,2018-11-04
Birmingham,1439.37866211,2018-11-07
Birmingham,1445.40380859,2018-11-08
Birmingham,1444.22424316,2018-11-09
Birmingham,1442.14221191,2018-11-11
Birmingham,1435.8079834,2018-11-26
Birmingham,1435.0682373,2018-11-28
Birmingham,1447.93884277,2018-11-29
Birmingham,1450.55322266,2018-11-30
Birmingham,1463.47021484,2018-12-02
Birmingham,1453.77954102,2018-12-09
Birmingham,1456.94665527,2018-12-12
Birmingham,1454.95043945,2018-12-13
Birmingham,1452.75720215,2018-12-14
Birmingham,1453.34753418,2018-12-16
Birmingham,1466.80993652,2018-12-23
Birmingham,1480.09716797,2018-12-27
Birmingham,1477.99060059,2018-12-30
Birmingham,1486.78796387,2019-01-02
Birmingham,1486.78796387,2019-01-13
Birmingham,1486.78796387,2019-01-19
Birmingham,1486.78796387,2019-02-21
Blackburn,1503.96337891,2015-07-31
Blackburn,1501.49499512,2015-08-07
Blackburn,1492.32788086,2015-08-09
Blackburn,1491.3067627,2015-08-16
Blackburn,1490.49389648,2015-08-19
Blackburn,1489.09008789,2015-08-21
Blackburn,1480.88195801,2015-08-23
Blackburn,1482.58093262,2015-08-27
Blackburn,1477.64343262,2015-08-28
Blackburn,1474.4420166,2015-08-29
Blackburn,1466.33764648,2015-09-14
Blackburn,1459.57666016,2015-09-16
Blackburn,1459.3190918,2015-09-17
Blackburn,1460.39147949,2015-09-18
Blackburn,1471.16003418,2015-09-20
Blackburn,1474.55932617,2015-09-27
Blackburn,1468.07641602,2015-09-30
Blackburn,1472.75915527,2015-10-01
Blackburn,1471.25146484,2015-10-02
Blackburn,1481.28662109,2015-10-04
Blackburn,1462.42919922,2015-10-18
Blackburn,1467.74279785,2015-10-21
Blackburn,1470.75097656,2015-10-22
Blackburn,1465.69421387,2015-10-23
Blackburn,1458.56750488,2015-10-25
Blackburn,1469.31750488,2015-10-30
Blackburn,1476.16125488,2015-11-04
Blackburn,1475.70703125,2015-11-05
Blackburn,1478.87463379,2015-11-06
Blackburn,1477.1427002,2015-11-08
Blackburn,1484.01342773,2015-11-22
Blackburn,1486.99377441,2015-11-25
Blackburn,1483.31774902,2015-11-26
Blackburn,1485.43774414,2015-11-27
Blackburn,1483.53100586,2015-11-29
Blackburn,1491.37646484,2015-12-06
Blackburn,1491.55761719,2015-12-09
Blackburn,1498.35388184,2015-12-10
Blackburn,1499.20288086,2015-12-11
Blackburn,1503.11340332,2015-12-12
Blackburn,1500.36547852,2015-12-15
Blackburn,1491.32873535,2015-12-21
Blackburn,1481.17016602,2015-12-29
Blackburn,1474.19165039,2016-01-03
Blackburn,1472.76513672,2016-01-13
Blackburn,1463.09814453,2016-01-17
Blackburn,1461.51501465,2016-01-24
Blackburn,1466.35583496,2016-02-07
Blackburn,1457.09179688,2016-02-14
Blackburn,1466.93713379,2016-02-17
Blackburn,1466.15808105,2016-02-19
Blackburn,1465.03442383,2016-02-24
Blackburn,1463.27270508,2016-02-25
Blackburn,1472.51342773,2016-02-26
Blackburn,1477.05383301,2016-02-28
Blackburn,1487.37182617,2016-03-02
Blackburn,1483.25866699,2016-03-06
Blackburn,1493.39855957,2016-03-09
Blackburn,1490.85449219,2016-03-10
Blackburn,1486.66662598,2016-03-11
Blackburn,1475.86132812,2016-03-13
Blackburn,1467.09350586,2016-03-16
Blackburn,1466.93383789,2016-03-17
Blackburn,1465.55651855,2016-03-18
Blackburn,1473.95581055,2016-03-20
Blackburn,1463.77050781,2016-04-03
Blackburn,1458.55407715,2016-04-06
Blackburn,1460.16723633,2016-04-07
Blackburn,1461.52197266,2016-04-08
Blackburn,1463.22790527,2016-04-10
Blackburn,1465.81628418,2016-04-13
Blackburn,1469.48217773,2016-04-15
Blackburn,1455.02832031,2016-04-17
Blackburn,1455.34436035,2016-04-20
Blackburn,1452.65844727,2016-04-24
Blackburn,1453.0032959,2016-04-27
Blackburn,1451.62841797,2016-04-29
Blackburn,1460.28308105,2016-05-01
Blackburn,1458.98596191,2016-05-05
Blackburn,1466.41503906,2016-05-06
Blackburn,1474.35522461,2016-05-08
Blackburn,1470.6875,2016-05-19
Blackburn,1469.62365723,2016-07-29
Blackburn,1470.94519043,2016-08-05
Blackburn,1459.29321289,2016-08-07
Blackburn,1443.09521484,2016-08-14
Blackburn,1444.40527344,2016-08-17
Blackburn,1438.61376953,2016-08-18
Blackburn,1438.62695312,2016-08-19
Blackburn,1434.92114258,2016-08-21
Blackburn,1434.93115234,2016-08-25
Blackburn,1427.84863281,2016-08-26
Blackburn,1418.88134766,2016-08-28
Blackburn,1422.57727051,2016-09-11
Blackburn,1417.19592285,2016-09-14
Blackburn,1419.28552246,2016-09-15
Blackburn,1417.64367676,2016-09-16
Blackburn,1426.23901367,2016-09-18
Blackburn,1437.53540039,2016-09-25
Blackburn,1434.44018555,2016-09-28
Blackburn,1433.67370605,2016-09-29
Blackburn,1433.11791992,2016-09-30
Blackburn,1427.88269043,2016-10-02
Blackburn,1427.89221191,2016-10-16
Blackburn,1436.22937012,2016-10-19
Blackburn,1435.3157959,2016-10-20
Blackburn,1434.01757812,2016-10-21
Blackburn,1427.93371582,2016-10-23
Blackburn,1427.08459473,2016-10-30
Blackburn,1432.40893555,2016-11-02
Blackburn,1428.05297852,2016-11-03
Blackburn,1426.23095703,2016-11-04
Blackburn,1421.10205078,2016-11-06
Blackburn,1429.55810547,2016-11-20
Blackburn,1428.35595703,2016-11-23
Blackburn,1427.27246094,2016-11-24
Blackburn,1426.07592773,2016-11-25
Blackburn,1440.66723633,2016-11-27
Blackburn,1438.77282715,2016-12-04
Blackburn,1439.24072266,2016-12-07
Blackburn,1436.57226562,2016-12-08
Blackburn,1436.86291504,2016-12-09
Blackburn,1430.81921387,2016-12-11
Blackburn,1425.09765625,2016-12-14
Blackburn,1415.93432617,2016-12-18
Blackburn,1406.99230957,2016-12-27
Blackburn,1410.19042969,2017-01-01
Blackburn,1422.30310059,2017-01-03
Blackburn,1416.41040039,2017-01-15
Blackburn,1415.21936035,2017-01-22
Blackburn,1408.00634766,2017-02-02
Blackburn,1415.05761719,2017-02-05
Blackburn,1414.10046387,2017-02-12
Blackburn,1410.39697266,2017-02-15
Blackburn,1407.59411621,2017-02-16
Blackburn,1408.71130371,2017-02-17
Blackburn,1411.02478027,2017-02-22
Blackburn,1411.74243164,2017-02-23
Blackburn,1406.68481445,2017-02-24
Blackburn,1407.36291504,2017-02-25
Blackburn,1416.08337402,2017-03-01
Blackburn,1421.27954102,2017-03-05
Blackburn,1419.47875977,2017-03-08
Blackburn,1419.9954834,2017-03-10
Blackburn,1424.17590332,2017-03-12
Blackburn,1434.76159668,2017-03-15
Blackburn,1429.67431641,2017-03-16
Blackburn,1431.15734863,2017-03-17
Blackburn,1430.97790527,2017-03-19
Blackburn,1427.72570801,2017-04-02
Blackburn,1420.82177734,2017-04-05
Blackburn,1406.44567871,2017-04-09
Blackburn,1406.03637695,2017-04-13
Blackburn,1406.51379395,2017-04-14
Blackburn,1417.22436523,2017-04-15
Blackburn,1414.72167969,2017-04-18
Blackburn,1414.18566895,2017-04-19
Blackburn,1415.64770508,2017-04-21
Blackburn,1419.06396484,2017-04-23
Blackburn,1426.3470459,2017-04-30
Blackburn,1428.1204834,2017-05-05
Blackburn,1445.22009277,2017-05-08
Blackburn,1445.31091309,2017-05-12
Blackburn,1448.07055664,2017-05-25
Blackburn,1371.79992676,2018-07-01
Blackburn,1371.83081055,2018-07-27
Blackburn,1372.7833252,2018-08-03
Blackburn,1376.64245605,2018-08-05
Blackburn,1377.03027344,2018-08-10
Blackburn,1378.79553223,2018-08-12
Blackburn,1381.55419922,2018-08-17
Blackburn,1393.68676758,2018-08-19
Blackburn,1391.58227539,2018-08-23
Blackburn,1387.8104248,2018-08-24
Blackburn,1397.99194336,2018-08-26
Blackburn,1395.54052734,2018-08-31
Blackburn,1387.66674805,2018-09-03
Blackburn,1390.41394043,2018-09-16
Blackburn,1393.39501953,2018-09-19
Blackburn,1391.45593262,2018-09-20
Blackburn,1393.79467773,2018-09-21
Blackburn,1407.81030273,2018-09-23
Blackburn,1406.7878418,2018-09-30
